Tên dự án,Giá,Diện tích,Phòng ngủ,Phòng vệ sinh,Vị trí,Định Vị,Latitude,Longitude
"Cần bán gấp nhà Phố Cổ Linh, DT 100m2, MT 15m, lô góc, 2 mặt đường, Kinh doanh, nhà hàng, cafe",28 tỷ,100 m²,4,4,"Long Biên, Hà Nội","Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",21.02217193,105.907925
"Bán nhà 4 tầng thang máy tại Trang Quan, An Đồng, An Dương 64m2 giá chỉ 3,899 tỷ","3,9 tỷ",64 m²,4,4,"An Dương, Hải Phòng","Đường Trang Quan, Xã An Đồng, An Dương, Hải Phòng",21.1251133,105.63764
"BÁN NHÀ - 72M2 - HẺM NHỰA, XE HƠI THÔNG - LÊ QUANG ĐỊNH - BÌNH THẠNH - ĐANG CHO THUÊ CHDV -10.8 TỶ","10,8 tỷ",75 m²,8,8,"Bình Thạnh, Hồ Chí Minh","Đường Lê Quang Định, Phường 7, Bình Thạnh, Hồ Chí Minh",10.80913268,106.6935543
"BÁN TÒA CHDV PHỐ MỸ ĐÌNH NHÂN MỸ, 60M,8 T THANG MÁY,12P KK, 2 THOÁNG,DTIEN 65TR/TH, GPXD PCCC ĐẠT","11,9 tỷ",60 m²,12,12,"Nam Từ Liêm, Hà Nội","Khu đô thị Mỹ Đình II, Lê Đức Thọ, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",21.03587626,105.7706561
Bán biệt thự Phùng Khoang Trung Văn 135m2 5 tầng mặt tiền 8m hơn 32 tỷ ôtô tránh vỉa hè phânlô LHCC,"32,6 tỷ",135 m²,4,4,"Nam Từ Liêm, Hà Nội","Đường Phùng Khoang, Phường Trung Văn, Nam Từ Liêm, Hà Nội",20.98866422,105.7904083
Bán nhà mặt phố Lê Trọng Tấn Lê Quang Đạo 110m2 mặt tiền 8.5m hơn 31 tỷ C4 Hà Đông KD phân lô,"31,5 tỷ",110 m²,1,1,"Hà Đông, Hà Nội","Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",20.96415289,105.7616362
Bán nhà mặt phố Tố Hữu Tera An Hưng 330m2 8T mặt tiền 30m hơn 159 tỷ KinhDoanh ThangMáy Thuê 4 Tỷ/n,"159,99 tỷ",330 m²,8,8,"Thanh Xuân, Hà Nội","Đường Tố Hữu, Phường Nhân Chính, Thanh Xuân, Hà Nội",21.0039313,105.8046282
Bán nhà Mậu Lương 62m2 4 tầng mặt tiền 5m hơn 14 tỷ Khu đấu giá ôtô tránh vỉa hè KD LHCC 0961 318 ***,"14,7 tỷ",62 m²,6,5,"Hà Đông, Hà Nội","Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội",20.9527894,105.7875583
Bán nhà mặt phố Thanh Bình Hà Đông 90m2 4 tầng hơn 19 tỷ vỉa hè kinh doanh bất chấp ô tô tránh,20 tỷ,90 m²,4,4,"Hà Đông, Hà Nội","Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội",20.98078611,105.7788172
Bán nhà Hàng Bè Kiến Hưng 52m2 mặt tiền 4m hơn 11 tỷ c4 Dịch vụ PhânLô ôtô tránh VỉaHè CC0961 318 ***,"11,5 tỷ",52 m²,1,1,"Hà Đông, Hà Nội","Phố Bà Triệu, Phường Hà Cầu, Hà Đông, Hà Nội",20.96688235,105.7825818
CHÍNH CHỦ BÁN CĂN VIEW HỒ ĐỀN LỪ 70m FULL ĐỒ Ở SƯỚNG .,"4,15 tỷ",70 m²,2,2,"Hoàng Mai, Hà Nội","Đường Đền Lừ 2, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",20.9862731,105.858834
"Với 700tr sở hữu căn hộ The Glory, ngân hàng hỗ trợ 80%, ân hạn gốc 2 năm, 0% lãi suất trong 2 năm","2,2 tỷ",48 m²,1,1,"Thủ Dầu Một, Bình Dương","Midori Park The Glory, Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",11.06127681,106.6822842
"Toàn Nhà Vip! MT Nguyễn Gia Trí - D2, Bình Thạnh. DT: 8x20m (160m2) Hầm 8 Tầng, HĐ thuê 350tr 80 Tỷ",80 tỷ,160 m²,10,10,"Bình Thạnh, Hồ Chí Minh","Đường Nguyễn Gia Trí, Phường 25, Bình Thạnh, Hồ Chí Minh",10.80223676,106.716248
Giảm thêm 1.9 tỷ - Bán nhanh BT compound The Aqua Waterpoint - Nam Long. Hotline 0914 732 ***,"8,5 tỷ",225 m²,4,3,"Bến Lức, Long An","Khu đô thị Waterpoint, Tỉnh lộ 824, An Thạnh, Bến Lức, Long An",10.6516575,106.4712271
Bán căn hộ Dulex 170m2 Sunshine Green Iconic,"12,8 tỷ",170 m²,3,4,"Long Biên, Hà Nội","Sunshine Green Iconic, Phường Phúc Đồng, Long Biên, Hà Nội",21.0395447,105.8979468
"Bán nhà riêng, đường số 8, P.BHH B, Q. Bìn Tân, Tp.HCM",6 tỷ,"73,1 m²",4,3,"Bình Tân, Hồ Chí Minh","Đường số 8, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",10.79269036,106.5912309
"Em Tuấn chuyên bán Sudico Mỹ Đình Sông Đà các diện tích 57,90,100,115,133,151,183,205m2 giá tốt","3,6 tỷ",105 m²,3,2,"Nam Từ Liêm, Hà Nội"," Đường Phạm Hùng,  Phường Mỹ Đình 1,  Nam Từ Liêm,  Hà Nội.",21.02017478,105.7799731
"Chính chủ Bán CC 2PN, 1WC tại KĐT Phúc Đạt, Ngộp rẻ nhất khu","1,17 tỷ",50 m²,2,1,"Thủ Dầu Một, Bình Dương","KĐT Phúc Đạt, Đường Mỹ Phước Tân Vạn, Phường Phú Lợi, Thủ Dầu Một, Bình Dương",10.9920587,106.687348
"Cần bán CC Him Lam Chợ Lớn DT 83m2, 2PN lầu trung giá 3.6 tỷ chi tiết LH: 0901 416 *** hân","3,6 tỷ",83 m²,2,2,"Quận 6, Hồ Chí Minh"," Đường Hậu Giang,  Phường 11,  Quận 6,  Hồ Chí Minh",10.74648075,106.6287683
Chính chủ kẹt ngân hàng giảm 500-1 tỷ bán gấp giá từ 6.6 tỷ DTich 61-135m 1-4Pn HaDo Quận 10 có sổ,"8,3 tỷ",86 m²,2,2,"Quận 10, Hồ Chí Minh"," Đường 3/2,  Phường 12,  Quận 10,  Hồ Chí Minh",10.76976565,106.6708768
Nhà 2 TẦNG | Đ. Hàn Hải Nguyên diện tích 48m2 chỉ 2 tỷ 460 triệu | Hẻm 5m SHR chính chủ,"2,46 tỷ",48 m²,4,3,"Quận 11, Hồ Chí Minh","Đường Hàn Hải Nguyên, Phường 10, Quận 11, Hồ Chí Minh",10.75847242,106.6427802
"Tổng hợp quỹ căn hộ chính chủ tin tưởng gửi bán tại Vinhomes WestPoint, Cam kết giá tốt nhất","4,6 tỷ",60 m²,2,2,"Nam Từ Liêm, Hà Nội"," Đường Phạm Hùng,  Phường Mễ Trì,  Nam Từ Liêm,  Hà Nội.",21.01417304,105.784808
"Bán nhà phố MT đường Thống Nhất, Đức Trọng, Lâm Đồng, cách chợ Liên Nghĩa 200m, khu KD sầm uất","14,7 tỷ",75 m²,3,3,"Đức Trọng, Lâm Đồng","Đường Thống Nhất, Thị trấn Liên Nghĩa, Đức Trọng, Lâm Đồng",11.7319887,108.3742502
BÁN NHÀ 2 TẦNG MẶT TIỀN HỒNG BÀNG GIÁ RẺ CHO NHÀ ĐẦU TƯ,18 tỷ,109 m²,3,3,"Nha Trang, Khánh Hòa","Đường Hồng Bàng, Phường Tân Tiến, Nha Trang, Khánh Hòa",12.2431356,109.1883508
"Nhà MT đường Nguyễn Cảnh Dị p4 Tân Bình , DT : 5X17 trệt 2 lầu ST , HĐT 35 tr/th khu VIP sân bay",14 tỷ,85 m²,5,4,"Tân Bình, Hồ Chí Minh","Đường Nguyễn Cảnh Dị, Phường 4, Tân Bình, Hồ Chí Minh",10.8006376,106.6586207
Liền kề phân lô Linh Đàm thiết kế 6 tầng full nội thất đẹp long lanh như hình. LH: 0986 786 ***,26 tỷ,"69,4 m²",6,6,"Hoàng Mai, Hà Nội","KĐT Linh Đàm, Đường Đặng Xuân Bảng, Phường Đại Kim, Hoàng Mai, Hà Nội.",20.9730903,105.8250742
Không người trông coi cần bán gấp nhà 474m2,"1,45 tỷ",474 m²,2,1,"Nam Đàn, Nghệ An","Xóm Yên Quả, Xã Hùng Tiến , Nam Đàn, Nghệ An",18.67394455,105.5235116
"Cần bán duplex MCP giá 11,5 tỷ VND tại Vinhomes Grand Park, Quận 9","11,5 tỷ",133 m²,3,3,"Quận 9, Hồ Chí Minh","Masteri Centre Point, Long Bình, Quận 9, Hồ Chí Minh",10.7589554,106.6730492
"BQL Gửi bán quỹ căn hộ Hoàng Thành Pearl, từ 2 - 3 phòng ngủ. Giá tốt nhất. LH 0865 624 ***",6 tỷ,80 m²,2,2,"Nam Từ Liêm, Hà Nội"," Đường Nguyễn Văn Giáp,  Phường Cầu Diễn,  Nam Từ Liêm,  Hà Nội",21.02369542,105.7552656
"Opal Skyline 84m2 3PN căn góc, giá 2.7 tỷ đã có sổ","2,7 tỷ",84 m²,3,2,"Thuận An, Bình Dương","Opal Skyline, KP Đông Nhì, Đường Nguyễn Văn Tiết, Phường Lái Thiêu, Thuận An, Bình Dương",10.9112291,106.7029705
Bán nhanh 2PN Masteri An Phú đang có hợp đồng thuê 19tr LH 0904 379 ***,"6,6 tỷ",70 m²,2,2,"Quận 2, Hồ Chí Minh","Masteri An Phú, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",10.8037248,106.7462249
"Bán nhà mặt phố Duyên Hải, 12,3ỷ, 247m2, ngay vòng xoay long hòa hàng hiếm tại Cần Giờ, HCM","12,3 tỷ",240 m²,2,1,"Cần Giờ, Hồ Chí Minh","Đường Duyên Hải, Xã Long Hòa, Cần Giờ, Hồ Chí Minh",10.38047861,106.8945368
Sở hữu nhà đẹp Suncasa Central với ưu đãi lên đến 100 triệu đồng,6 tỷ,250 m²,3,4,"Tân Uyên, Bình Dương"," Xã Vĩnh Tân,  Tân Uyên,  Bình Dương",11.0614384,106.7976225
"Bán căn LK 110m2 Sapphire Gem Hải Phòng giá đất chỉ 46triệu/m2 - Cách TTHC chính trị mới HP 1,5km","5,83 tỷ",110 m²,4,4,"Thủy Nguyên, Hải Phòng"," Xã Thủy Đường,  Thủy Nguyên,  Hải Phòng",20.9179581,106.676003
"Bán căn hộ La Astoria, 1PN 45m2 giá 1,85 tỷ, 2PN 67m2 giá 2,5 tỷ, 3PN giá 2,8 tỷ LH 0915 698 ***","1,85 tỷ",45 m²,1,1,"Quận 2, Hồ Chí Minh"," Đường Nguyễn Duy Trinh,  Phường Bình Trưng Tây,  Quận 2,  Hồ Chí Minh",10.80484845,106.7167622
"Cần bán Căn hộ City Gate 2PN đầy đủ nội thất giá 2,4 tỷ, ngân hàng thẩm định cho vay 1tỷ7","2,4 tỷ",78 m²,2,2,"Quận 8, Hồ Chí Minh","City Gate Towers, số 15, Đường Võ Văn Kiệt, Phường 16, Quận 8, Hồ Chí Minh",10.72606923,106.6198035
HÀNG HIẾM GÒ VẤP - NHÀ MỚI NGANG 4.5M 3PN 3WC - HẺM BA GÁC THÔNG - NHỈNH 3 TỶ,"3,6 tỷ",35 m²,3,3,"Gò Vấp, Hồ Chí Minh","Đường Số 51, Phường 14, Gò Vấp, Hồ Chí Minh",10.84730271,106.6416541
"9 căn nhà phố - Biệt thự Nam Long Trần Trọng Cung diện tích 5x24m, 8x24m, 12x24m giá từ 14.9 tỷ/căn","14,9 tỷ",120 m²,5,5,"Quận 7, Hồ Chí Minh"," Đường Trần Trọng Cung,  Phường Tân Thuận Đông,  Quận 7,  Hồ Chí Minh",10.74363638,106.7325362
"Bán CC 1PN, 47m2 tại Vinhomes Grand Park, 2 tỷ, TP Thủ Đức, HCM. Phân khu S5",2 tỷ,47 m²,1,1,"Quận 9, Hồ Chí Minh","Vinhomes Grand Park, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",10.7589554,106.6730492
Nhà 2 Tẩng Đ. Chế Lan Viên Tân Phú Giá 2 Tỷ 690/48m2 Hẻm Xe Hơi Khu Vực Sầm Uất,"2,69 tỷ",48 m²,4,4,"Tân Phú, Hồ Chí Minh","Đường Chế Lan Viên, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",10.7799387,106.6271638
"Sở hữu ngay căn hộ 36m2 gần công viên Gia Định, giá tốt chỉ 800 triệu nhận nhà liền, CK tới 6%","1,6 tỷ",36 m²,1,1,"Gò Vấp, Hồ Chí Minh","Đường Trần Bình Trọng, Phường 1, Gò Vấp, Hồ Chí Minh",10.81587072,106.6854725
"Giỏ hàng The Western Q6 ký mới trực tiếp CDT Hoàng Phúc, 88m2 giá 3tỷ3. LH 0903 304 *** Ms Nguyên","3,3 tỷ",88 m²,3,2,"Quận 6, Hồ Chí Minh","The Western Capital, Lý Chiêu Hoàng, 10, Quận 6, Hồ Chí Minh",10.7401352,106.6236068
"Nhà vị trí đắc địa, siêu hiếm. Ngay ngã tư Hà Huy Tập-Điện biên Phủ. 75m2 Kẹp cống.","6,35 tỷ","74,4 m²",8,7,"Thanh Khê, Đà Nẵng","Đường Hà Huy Tập, Phường Thanh Khê Đông, Thanh Khê, Đà Nẵng",16.06070538,108.1900602
"Bán Nhà Riêng tại Đường Tà Nung, Xã Tà Nung, Xã Tà Nung, Đà Lạt, Lâm Đồng giá siêu hời 3 tỷ, 210m2",3 tỷ,210 m²,2,2,"Đà Lạt, Lâm Đồng","Đường Tà Nung, Xã Tà Nung, Đà Lạt, Lâm Đồng",11.92906978,108.3586274
"Bán quỹ căn dự án Grand Sunlake hướng ĐN, view hồ Văn Quán, giá hợp lý nhất thị trường","4,68 tỷ",92 m²,3,2,"Hà Đông, Hà Nội","Grand Sunlake, Trần Phú, Văn Quán, Hà Đông, Hà Nội",20.97816288,105.7854966
Bán biệt thự Nine South giá tốt khu vực DT 7x20m; 10x20m giá 15.5 tỷ/căn giá thật. LH 0901 424 ***,"15,5 tỷ",140 m²,4,5,"Nhà Bè, Hồ Chí Minh"," Đường Nguyễn Hữu Thọ,  Thị trấn Nhà Bè,  Nhà Bè,  Hồ Chí Minh",10.6956953,106.7395591
"Bán LK 110m2 Hướng Nam. Sapphire Gem HP - Ngay TTHC mới Thủy Nguyên. Giá 5,850 tỷ. Bao thuế phí","5,85 tỷ",110 m²,3,3,"Thủy Nguyên, Hải Phòng"," Đường 359C,  Phường Thủy Đường,  Thủy Nguyên,  Hải Phòng",20.9204971,106.6805479
"Bán nhà tại khu phân lô quân đội ngõ 32 Phùng Khoang, căn góc 3 mặt thoáng, nở hậu. LH: 0915 939 ***","16,6 tỷ","53,2 m²",4,3,"Nam Từ Liêm, Hà Nội","Ngõ 32, Đường Phùng Khoang, Phường Trung Văn, Nam Từ Liêm, Hà Nội",20.98866422,105.7904083
"Bán nhà riêng tại Nguyễn Văn Thương, Bình Thạnh, 10,5 tỷ, 42,7 m2, 4PN, 5WC, Chính chủ","10,5 tỷ","42,7 m²",4,5,"Bình Thạnh, Hồ Chí Minh","Đường Nguyễn Văn Thương, Phường 25, Bình Thạnh, Hồ Chí Minh",10.80177734,106.7190632
"Bán căn LK - Góc 141,9m2. Sapphire Gem - Ngay TTHC mới Thủy Nguyên. Giá: 7,860 tỷ. Bao thuế phí","7,86 tỷ",110 m²,4,5,"Thủy Nguyên, Hải Phòng"," Đường 359C,  Xã Thủy Đường,  Thủy Nguyên,  Hải Phòng",20.9179581,106.676003
Tư vấn quỹ căn đẹp Hoàng Huy Green River. PKD Chủ đầu tư 0868 880 ***,Giá thỏa thuận,90 m²,5,5,"Thủy Nguyên, Hải Phòng","Hoàng Huy Green River, Hoa Động, Thủy Nguyên, Hải Phòng",20.8901738,106.6631377
"Bán nhà riêng 2PN, 2WC, 75m2 tại Lê Văn Duyệt, p 3, Bình Thạnh, HCM, 10,7 tỷ","10,7 tỷ",75 m²,2,2,"Bình Thạnh, Hồ Chí Minh","Đường Lê Văn Duyệt, Phường 3, Bình Thạnh, Hồ Chí Minh",10.7933868,106.6628265
"Bán căn hộ Bình Thạnh, Richmond City 4.2 tỷ nội thất cao cấp. LH: 0969 790 ***","4,2 tỷ",66 m²,2,2,"Bình Thạnh, Hồ Chí Minh"," Phố Nguyễn Xí,  Phường 26,  Bình Thạnh,  Hồ Chí Minh",11.04756856,106.3050918
"Bán Nhà riêng tại Đường Mỹ Huề, Trung Chánh, Hóc Môn, TP. HCM - giá 40 triệu / m2, 92 m2, 2PN, 2WC","3,68 tỷ",92 m²,2,2,"Hóc Môn, Hồ Chí Minh","Đường Mỹ Huề, Xã Trung Chánh, Hóc Môn, Hồ Chí Minh",10.86987335,106.6091981
Chính chủ bán gấp căn studio 1 tỷ 730 chung cư Masteri West Height Vin Smart City,"1,73 tỷ","30,3 m²",1,1,"Nam Từ Liêm, Hà Nội"," Phường Tây Mỗ,  Nam Từ Liêm,  Hà Nội",21.0096762,105.7445572
Bán nhà sau Phong Dê Ngoại Giao Đoàn - 38m2 - 5 tầng mới - sẵn nội thất - hơn 6 tỷ - Lh 0971 555 ***,"6,8 tỷ",38 m²,3,4,"Bắc Từ Liêm, Hà Nội","Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",21.07180181,105.7900943
GIA ĐÌNH CẦN BÁN GẤP CĂN NHÀ PHÂN LÔ MẶT GÓC CÓ DIỆN TÍCH 43m2 x 4 tầng,"14,5 tỷ",43 m²,5,4,"Hai Bà Trưng, Hà Nội","Phố Hồng Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",20.99878537,105.8548919
BÁN BIỆT THỰ MINI TÂM HUYẾT - LINH XUÂN 10x22m Hẻm nhựa xe tải vào tận nhà,"8,3 tỷ",220 m²,4,4,"Thủ Đức, Hồ Chí Minh","Đường Quốc lộ 1K, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",10.8802005,106.7702532
"Chủ Nhà Cần bán nhanh căn hộ 2PN, 2WC tại tòa Lake 1, Aquabay KĐT Ecopark (TIN THẬT)","3,55 tỷ",70 m²,2,2,"Văn Giang, Hưng Yên","Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",20.9577012,105.9161321
CHÍNH CHỦ CẦN BÁN_#_LÔ GÓC _#_2 MẶT THOÁNG VĨNH VIỄN_#_Ô TÔ ĐỖ CỬA VÀO NHÀ TUỲ Ý,"16,3 tỷ","64,2 m²",4,3,"Bắc Từ Liêm, Hà Nội","Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",21.07180181,105.7900943
Tổng hợp full quỹ căn 2 phòng ngủ Vinhomes Skylake cần bán giá tốt nhất. LH 0976 069 ***,Giá thỏa thuận,70 m²,2,2,"Nam Từ Liêm, Hà Nội"," Đường Phạm Hùng,  Phường Mỹ Đình 1,  Nam Từ Liêm,  Hà Nội",21.02017478,105.7799731
"BÁN CĂN HỘ CẠNH NHÀ HÁT LỚN, LIỀN KỀ HỒ GƯƠM, TẦNG THẤP 79m2 ĐẸP THOÁNG Trước Sau","5,53 tỷ",79 m²,2,1,"Hoàn Kiếm, Hà Nội","Đường Lý Thái Tổ, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội",21.0312636,105.8552522
"HIẾM CÓ KHÓ TÌM: Căn nhà dòng tiền khu Giải Phóng, 38m2, 5PN giá 5.95 tỷ","5,95 tỷ",38 m²,5,5,"Hoàng Mai, Hà Nội","Đường Giải Phóng, Phường Giáp Bát, Hoàng Mai, Hà Nội",20.9875629,105.8412265
"Siêu hiếm phân lô phố Hoàng Cầu, Đống Đa 146m2 mặt tiền 7m ô tô kinh doanh dòng tiền, đầu tư 78 tỷ",78 tỷ,146 m²,4,4,"Đống Đa, Hà Nội","Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",21.0181497,105.8243996
"CHỈ VỚI 1,85 TỶ CÓ NGAY CĂN 2PN2WC 73M2 CĂN HỘ THE EMERALD 68 - TẶNG FULL NỘI THẤT LÊN ĐẾN 90TR","1,9 tỷ",48 m²,2,1,"Thuận An, Bình Dương","The Emerald 68, Vĩnh Phú 16, Vĩnh Phú, Thuận An, Bình Dương",10.87319405,106.7053414
Cần Tiền Trả Nợ Bán Nhanh CĂN GÓC SH4 CENTA CITY VSIP! Đang Cho Thuê 20tr/ tháng,Giá thỏa thuận,112 m²,4,4,"Từ Sơn, Bắc Ninh","Centa City, Đường Hữu Nghị, Phường Phù Chẩn, Từ Sơn, Bắc Ninh",21.08308623,105.9652381
Him Lam Central Park nhà liền kề 4 tầng duy nhất tại Quận Hồng Bàng mới có giá 3 tỷ.,3 tỷ,60 m²,3,3,"Hồng Bàng, Hải Phòng","Him Lam Central Park An Hồng, An Hồng, Hồng Bàng, Hải Phòng",20.9114976,106.6069507
"Bán căn hộ tầng 26, sổ đỏ, 46m nhà đẹp nội thất đầy đủ, tòa 8B đẹp","2,1 tỷ",46 m²,1,1,"Thanh Trì, Hà Nội"," Đường Phan Trọng Tuệ,  Xã Tả Thanh Oai,  Thanh Trì,  Hà Nội",20.95584022,105.8103623
"Biệt thự Vaquarius Văn Giang chỉ 117 triệu/m2 đơn giá rẻ nhất thị trường, chỉ từ 3 tỷ sở hữu ngay!","18,75 tỷ",160 m²,4,5,"Văn Giang, Hưng Yên"," Đường 179,  Xã Cửu Cao,  Văn Giang,  Hưng Yên",20.9573166,105.9513785
CHÍNH CHỦ CẦN BÁN GẤP CĂN NHÀ ĐƯỜNG TRƯƠNG ĐỊNH CÓ DIỆN TÍCH 71m2 x 4 tầng,"12,9 tỷ",75 m²,5,4,"Hai Bà Trưng, Hà Nội","436 Trương Định, Trương Định, Trương Định, Hai Bà Trưng, Hà Nội",20.99228425,105.8481205
Mở bán 426 căn biệt thự vườn 3 mặt view sông đẹp nhất The Global City Quận 2. LH: 0975 467 ***,60 tỷ,160 m²,5,6,"Quận 2, Hồ Chí Minh"," Phường An Phú,  Quận 2,  Hồ Chí Minh",10.7365876,106.7120245
"Nhà phố Nguyễn Khánh Toàn, 44m x 7T, mặt tiền 5.7m, phân lô OTO VIP, Cực Gần Phố. Chỉ hơn 13 tỷ!",13 tỷ,43 m²,4,6,"Cầu Giấy, Hà Nội","Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội",21.03834754,105.8002309
"Chính chủ bán căn hộ Ehome Southgate lầu 8 full nội thất, có sổ hồng vào ở ngay. LH: 0975 467 ***","1,2 tỷ",51 m²,1,1,"Bến Lức, Long An"," Đường ĐT 830,  Xã An Thạnh,  Bến Lức,  Long An",10.77349696,106.4393333
Bán nhà dân xây cực kỳ chắc chắn tại Giang Biên Long Biên. Ô tô tránh.,Giá thỏa thuận,45 m²,4,3,"Long Biên, Hà Nội","Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội",20.9330238,105.7269756
"Chính chủ bán gấp nhà 5 tầng, DT 50m, MT 4,2m, Nguyễn Văn Cừ thông Ngọc lâm, ô tô vào nhà","10,8 tỷ",50 m²,5,4,"Long Biên, Hà Nội","Đường Nguyễn Văn Cừ, Phường Ngọc Thụy, Long Biên, Hà Nội",21.04701663,105.8784479
"Chính chủ bán gấp nhà 3 tầng 3 lô liền kề xây cao tầng được, view sông khu Nam Việt Á 6PN 6 toliet","20,5 tỷ",270 m²,6,6,"Ngũ Hành Sơn, Đà Nẵng"," Đường Anh Thơ,  Phường Khuê Mỹ,  Ngũ Hành Sơn,  Đà Nẵng",16.02566482,108.2395172
"Bán nhà cấp 4 gác lửng kiệt Ngô Quyền, P. Thọ Quang, Q. Sơn Trà, Tp. Đà Nẵng","3,1 tỷ",85 m²,3,1,"Sơn Trà, Đà Nẵng","Đường Ngô Quyền, Phường Mân Thái, Sơn Trà, Đà Nẵng",16.08616232,108.2399771
Bán căn 2 ngủ tầng thấp đầy đủ nội thất Vinhome Gardenia,"6,45 tỷ",73 m²,2,2,"Nam Từ Liêm, Hà Nội","Vinhomes Gardenia, Hàm Nghi, Cầu Diễn, Nam Từ Liêm, Hà Nội",21.03554305,105.7614476
"Quỹ căn Imperia tháng 3-2025; 2PN và 3PN giá tốt diện tích: 66m2, 76m2, 80.5m2, 97m2, 122m2, 173m2",11 tỷ,122 m²,3,2,"Thanh Xuân, Hà Nội"," Đường Nguyễn Huy Tưởng,  Phường Thanh Xuân Trung,  Thanh Xuân,  Hà Nội",20.9959112,105.8057609
"Bán gấp nhà riêng 4PN, 3WC, 42m2 tại Phố Kẻ Tạnh, Giang Biên, Long Biên, 6,9 tỷ. Ô tô thông","6,9 tỷ",42 m²,4,3,"Long Biên, Hà Nội","Phố Kẻ Tạnh, Phường Giang Biên, Long Biên, Hà Nội",21.06217799,105.9163575
"Bán nhà Phú Nhuận, mặt tiền HXH 6m (4.3x12)m, khu dân trí, ở ngay, chỉ 7.6 tỷ","7,6 tỷ",45 m²,2,2,"Phú Nhuận, Hồ Chí Minh","Đường Hồ Biểu Chánh, Phường 11, Phú Nhuận, Hồ Chí Minh",10.79403503,106.6770483
"Chính chủ bán lại căn hộ 2, 3PN tại dự án Lumi Hà Nội giá cực tốt. LH 0982 281 ***","3,8 tỷ",54 m²,2,2,"Nam Từ Liêm, Hà Nội"," Đường Đại lộ Thăng Long,  Phường Tây Mỗ,  Nam Từ Liêm,  Hà Nội.",21.0090956,105.7462871
"BÁN NHÀ TRUNG TÂM BIÊN HÒA ĐƯỜNG ÔTÔ 86M2, THỔ CƯ NHỈNH 2,x TỶ, THÔNG NGUYỄN ÁI QUỐC, CHỢ TÂN PHONG","2,9 tỷ",86 m²,2,1,"Biên Hòa, Đồng Nai","Đường Dương Tử Giang, Phường Tân Mai, Biên Hòa, Đồng Nai",10.96065838,106.843256
"Bán căn hộ chung cư GoldSeason, penhouse 170m, 4 ngủ, hướng mát, view đẹp","14,5 tỷ",168 m²,4,3,"Thanh Xuân, Hà Nội","GoldSeason, Nguyễn Tuân, Thanh Xuân Trung, Thanh Xuân, Hà Nội",20.99487155,105.8056321
"5 tỷ nhỉnh - Tân Định, Quận 1 - hẻm 3m - sát mặt tiền - 4 tầng đúc hiện đại ở liền - kinh doanh","5,5 tỷ","36,8 m²",2,3,"Quận 1, Hồ Chí Minh","Phường Tân Định, Quận 1, Hồ Chí Minh",10.7925016,106.6907644
"Chính chủ bán nhà 6 tầng, 30m ra phố Hào Nam, Lô góc, Nở Hậu, 2 thoáng sáng.","6,95 tỷ",30 m²,4,6,"Đống Đa, Hà Nội","Phố Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",21.02342977,105.8268594
Độc quyền The Estella: tổng hợp 50 căn các loại: 150m2 - 12 tỷ; 171m2 - 13.5 tỷ; 250m2 - 18 tỷ,12 tỷ,150 m²,3,3,"Quận 2, Hồ Chí Minh"," Đường Xa Lộ Hà Nội,  Phường An Phú,  Quận 2,  Hồ Chí Minh",10.7365876,106.7120245
"GIÁ TỐT NHẤT THỊ TRƯỜNG CĂN HỘ CAO CẤP 2PN MASTERI LAKESIDE VINHOMES OCEAN PARK 1, CHIẾT KHẤU 15%","4,11 tỷ","61,5 m²",2,2,"Gia Lâm, Hà Nội","Masteri Lakeside, Đường Lý Thánh Tông, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",21.00686405,105.9511242
"Bán nhà riêng giá tốt, Tân Thới Hiệp 6, 36m2, 2PN, 2WC, Quận 12, TP.HCM","2,7 tỷ",36 m²,2,2,"Quận 12, Hồ Chí Minh","Đường Tân Thới Hiệp 6, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",10.86180516,106.6411976
